Male - Midstream Urine - 11580,Female - Midstream Urine - 26344,Male - Indwelling Catheter - 5383,Female - Indwelling Catheter - 4677,Male - Intermittent Catheter - 4269,Female - Intermittent Catheter - 4828
78.74,40.18,,,,
78.74,40.18,,,,
78.75,40.19,,,,
78.75,40.19,,,,
78.77,40.19,,,,
78.77,40.19,,,,
78.77,40.2,,,,
78.77,40.2,,,,
78.77,40.2,,,,
78.77667,40.2,,,,
78.78,40.2,,,,
78.78,40.2,,,,
78.78,40.21,,,,
78.78,40.21,,,,
78.78,40.21,,,,
78.78,40.22,,,,
78.78,40.22,,,,
78.8,40.22,,,,
78.8,40.23,,,,
78.8,40.23,,,,
78.81,40.23,,,,
78.81,40.24,,,,
78.81,40.24,,,,
78.82,40.25,,,,
78.82,40.25,,,,
78.83,40.25,,,,
78.83,40.25,,,,
78.83,40.25,,,,
78.84,40.25,,,,
78.84,40.25,,,,
78.85,40.26,,,,
78.86,40.26,,,,
78.86,40.26,,,,
78.86,40.27,,,,
78.86,40.27,,,,
78.86,40.27,,,,
78.87,40.27,,,,
78.87,40.28,,,,
78.87,40.29,,,,
78.88,40.29,,,,
78.88,40.3,,,,
78.89,40.31,,,,
78.89,40.31,,,,
78.9,40.31,,,,
78.9,40.31,,,,
78.9,40.31,,,,
78.91,40.31,,,,
78.91073,40.31,,,,
78.91627,40.31,,,,
78.93,40.31,,,,
78.93,40.32,,,,
78.94,40.32,,,,
78.94,40.32,,,,
78.94,40.32,,,,
78.95,40.32,,,,
78.95,40.32,,,,
78.96,40.32,,,,
78.96,40.32,,,,
78.96,40.32,,,,
78.96,40.32,,,,
78.96,40.33,,,,
78.96,40.33,,,,
78.97,40.33,,,,
78.97,40.33,,,,
78.97,40.34,,,,
78.97,40.34,,,,
78.97,40.34,,,,
78.98,40.34,,,,
78.99,40.34,,,,
78.99,40.35,,,,
78.99,40.35,,,,
78.99,40.35,,,,
78.99581,40.35,,,,
79,40.35,,,,
79,40.35,,,,
79.01,40.36,,,,
79.02,40.36,,,,
79.02,40.36,,,,
79.02,40.36301,,,,
79.02846,40.37,,,,
79.03,40.37,,,,
79.04,40.37,,,,
79.04,40.38,,,,
79.04,40.38,,,,
79.04,40.38,,,,
79.04,40.38,,,,
79.04,40.39,,,,
79.04,40.39,,,,
79.05,40.4,,,,
79.05,40.4,,,,
79.05,40.4,,,,
79.06,40.4,,,,
79.06,40.4,,,,
79.06,40.41,,,,
79.06,40.41,,,,
79.06,40.41,,,,
79.07,40.41,,,,
79.08,40.41,,,,
79.08,40.42,,,,
79.08,40.42,,,,
79.09,40.43,,,,
79.09,40.43,,,,
79.09,40.43,,,,
79.09,40.43,,,,
79.1,40.43,,,,
79.1,40.44,,,,
79.1,40.44,,,,
79.11,40.45,,,,
79.12,40.45,,,,
79.12,40.45,,,,
79.12,40.46,,,,
79.12,40.46,,,,
79.12,40.46,,,,
79.13,40.46,,,,
79.13,40.46,,,,
79.14,40.46,,,,
79.14,40.46,,,,
79.16,40.46,,,,
79.16,40.46,,,,
79.16,40.47,,,,
79.1654,40.48,,,,
79.16541,40.48,,,,
79.16541,40.48,,,,
79.16541,40.48,,,,
79.16887,40.49,,,,
79.17,40.49,,,,
79.17,40.5,,,,
79.17,40.51,,,,
79.17,40.51,,,,
79.18,40.51,,,,
79.18,40.51,,,,
79.18,40.51,,,,
79.18,40.53,,,,
79.18,40.54,,,,
79.19,40.54,,,,
79.19,40.55,,,,
79.2,40.55,,,,
79.2,40.55,,,,
79.2,40.55,,,,
79.21,40.55,,,,
79.22,40.55,,,,
79.22,40.55,,,,
79.22,40.56,,,,
79.23,40.56,,,,
79.23,40.56,,,,
79.23,40.57,,,,
79.23,40.57,,,,
79.24,40.57,,,,
79.24,40.57,,,,
79.24,40.57,,,,
79.24,40.57,,,,
79.24,40.59,,,,
79.25,40.6,,,,
79.26,40.6,,,,
79.26,40.6,,,,
79.26,40.6,,,,
79.27,40.61,,,,
79.27,40.61,,,,
79.27342,40.61,,,,
79.28,40.62,,,,
79.28,40.62,,,,
79.28,40.63,,,,
79.28,40.63,,,,
79.3,40.64,,,,
79.3,40.64,,,,
79.31,40.65,,,,
79.31,40.65,,,,
79.31,40.66,,,,
79.32,40.66,,,,
79.32,40.66,,,,
79.32,40.66,,,,
79.32,40.67,,,,
79.32,40.67,,,,
79.32,40.67,,,,
79.32,40.67,,,,
79.32502,40.67769,,,,
79.33,40.68,,,,
79.33,40.68,,,,
79.33,40.68,,,,
79.33,40.68,,,,
79.34,40.68,,,,
79.34,40.68,,,,
79.35,40.69,,,,
79.35,40.69,,,,
79.35,40.69,,,,
79.35,40.7,,,,
79.36,40.7,,,,
79.36,40.7,,,,
79.37,40.7,,,,
79.37,40.71,,,,
79.37,40.71,,,,
79.38,40.71,,,,
79.38,40.71,,,,
79.39,40.72,,,,
79.39,40.73,,,,
79.39,40.73,,,,
79.39,40.73,,,,
79.39,40.74,,,,
79.4,40.74,,,,
79.4,40.74,,,,
79.41,40.74,,,,
79.41,40.74,,,,
79.41,40.74,,,,
79.41,40.74,,,,
79.41,40.74,,,,
79.41273,40.75,,,,
79.42,40.75,,,,
79.42,40.75,,,,
79.43,40.75,,,,
79.43,40.75,,,,
79.43,40.75,,,,
79.43,40.76,,,,
79.44,40.76,,,,
79.44,40.78,,,,
79.44,40.79,,,,
79.45,40.79,,,,
79.45,40.79,,,,
79.45,40.8,,,,
79.45,40.8,,,,
79.45,40.8,,,,
79.46,40.8,,,,
79.46,40.81,,,,
79.47,40.81,,,,
79.47,40.81,,,,
79.47,40.81,,,,
79.48,40.81,,,,
79.48,40.81,,,,
79.48,40.82,,,,
79.48,40.82,,,,
79.49,40.82,,,,
79.49,40.82,,,,
79.49,40.82,,,,
79.49451,40.82,,,,
79.5,40.83,,,,
79.51,40.83,,,,
79.51,40.83,,,,
79.51,40.83,,,,
79.52,40.84,,,,
79.52,40.84,,,,
79.52,40.84,,,,
79.53,40.84,,,,
79.53,40.84,,,,
79.54,40.84,,,,
79.54,40.85,,,,
79.54,40.85,,,,
79.56,40.85,,,,
79.56,40.86,,,,
79.56,40.86,,,,
79.56,40.86,,,,
79.56,40.86,,,,
79.57,40.87,,,,
79.59,40.87,,,,
79.59,40.88,,,,
79.6,40.88,,,,
79.6,40.88,,,,
79.61,40.88,,,,
79.61,40.89,,,,
79.61,40.89,,,,
79.62,40.89,,,,
79.62,40.89,,,,
79.63,40.89,,,,
79.63,40.9,,,,
79.63,40.9,,,,
79.63,40.9,,,,
79.64,40.91,,,,
79.65,40.91,,,,
79.65,40.91,,,,
79.65,40.91,,,,
79.65,40.91,,,,
79.66,40.92,,,,
79.66,40.93,,,,
79.66,40.93,,,,
79.67,40.93,,,,
79.68,40.93,,,,
79.69,40.93,,,,
79.69,40.94,,,,
79.69,40.94,,,,
79.69,40.94,,,,
79.69,40.94,,,,
79.7,40.94,,,,
79.72,40.94,,,,
79.72,40.94,,,,
79.73,40.94,,,,
79.73,40.94,,,,
79.73,40.95,,,,
79.74,40.95,,,,
79.74,40.95,,,,
79.74,40.95,,,,
79.75,40.96,,,,
79.7572,40.96,,,,
79.77,40.96,,,,
79.77,40.96,,,,
79.77,40.96,,,,
79.78,40.97,,,,
79.78,40.97,,,,
79.78,40.97,,,,
79.78,40.98,,,,
79.79,40.98,,,,
79.79,40.98,,,,
79.79,40.99,,,,
79.8,40.99,,,,
79.8,41,,,,
79.8,41,,,,
79.8,41,,,,
79.81,41,,,,
79.81,41.01,,,,
79.81,41.01,,,,
79.82,41.01,,,,
79.82,41.02,,,,
79.84,41.02,,,,
79.84,41.03,,,,
79.85,41.03,,,,
79.85,41.04,,,,
79.85,41.04,,,,
79.86,41.04,,,,
79.87,41.05,,,,
79.87,41.05,,,,
79.88,41.06,,,,
79.88,41.06,,,,
79.88,41.07,,,,
79.88,41.07,,,,
79.89,41.07,,,,
79.89,41.07,,,,
79.89,41.07,,,,
79.89,41.07,,,,
79.9,41.07,,,,
79.91,41.08,,,,
79.91,41.09,,,,
79.91,41.09,,,,
79.91,41.09,,,,
79.91,41.09,,,,
79.92,41.09,,,,
79.92,41.1,,,,
79.92,41.1,,,,
79.93,41.1,,,,
79.93,41.1,,,,
79.94,41.1,,,,
79.94,41.1,,,,
79.94,41.11,,,,
79.95,41.11,,,,
79.96,41.12,,,,
79.96,41.12,,,,
79.97,41.12,,,,
79.97,41.13,,,,
79.97,41.13,,,,
79.97,41.14,,,,
79.98,41.14,,,,
79.98,41.14,,,,
79.99,41.15,,,,
80,41.15,,,,
80,41.15,,,,
80,41.15,,,,
80.01,41.15,,,,
80.01,41.15,,,,
80.01,41.15,,,,
80.01,41.16,,,,
80.01,41.17,,,,
80.01,41.17,,,,
80.02,41.17,,,,
80.02,41.17,,,,
80.02,41.17,,,,
80.02,41.17,,,,
80.03,41.18,,,,
80.03,41.18,,,,
80.04,41.19,,,,
80.04,41.2,,,,
80.05,41.2,,,,
80.05,41.2,,,,
80.05,41.2,,,,
80.05,41.2,,,,
80.05577,41.21,,,,
80.06,41.21,,,,
80.06,41.21,,,,
80.07,41.22,,,,
80.07,41.22,,,,
80.07,41.22,,,,
80.07301,41.23,,,,
80.09,41.23,,,,
80.09,41.23,,,,
80.09,41.23,,,,
80.09,41.24,,,,
80.1,41.25,,,,
80.11,41.25,,,,
80.11,41.25,,,,
80.12,41.25,,,,
80.12,41.25,,,,
80.12,41.26,,,,
80.13,41.26,,,,
80.13,41.26,,,,
80.13,41.26,,,,
80.13,41.27,,,,
80.13,41.28,,,,
80.14,41.28,,,,
80.14,41.28,,,,
80.14,41.3,,,,
80.14,41.31,,,,
80.14,41.32,,,,
80.15,41.32,,,,
80.15,41.32,,,,
80.15,41.33,,,,
80.15,41.33,,,,
80.15,41.33,,,,
80.16,41.34,,,,
80.16,41.34,,,,
80.16,41.34,,,,
80.16,41.34,,,,
80.17,41.35,,,,
80.17,41.35,,,,
80.18,41.35,,,,
80.18,41.37,,,,
80.18,41.37,,,,
80.19,41.38,,,,
80.19,41.38,,,,
80.19,41.38,,,,
80.2,41.39,,,,
80.2,41.39,,,,
80.20923,41.39,,,,
80.21,41.4,,,,
80.22,41.41,,,,
80.22,41.41,,,,
80.22,41.41,,,,
80.23,41.41,,,,
80.23,41.41,,,,
80.24,41.41,,,,
80.24,41.42,,,,
80.25,41.42,,,,
80.25,41.42,,,,
80.25,41.42,,,,
80.26,41.42,,,,
80.26,41.44,,,,
80.26,41.44,,,,
80.27,41.44,,,,
80.27,41.45,,,,
80.28,41.45,,,,
80.28,41.45,,,,
80.29,41.46,,,,
80.29,41.46,,,,
80.29,41.46,,,,
80.29,41.46,,,,
80.3,41.47,,,,
80.3,41.48,,,,
80.3,41.48,,,,
80.3,41.49,,,,
80.3,41.5,,,,
80.31,41.5,,,,
80.31,41.51,,,,
80.31,41.51,,,,
80.31,41.51,,,,
80.31,41.52,,,,
80.31,41.52,,,,
80.32,41.53,,,,
80.32,41.53,,,,
80.33,41.53,,,,
80.33,41.53,,,,
80.33,41.53,,,,
80.33,41.54,,,,
80.34,41.54,,,,
80.35,41.55,,,,
80.35,41.55,,,,
80.35,41.56,,,,
80.35,41.56,,,,
80.36,41.56,,,,
80.36,41.57,,,,
80.36,41.57,,,,
80.37,41.57,,,,
80.37,41.57,,,,
80.37,41.57,,,,
80.37,41.58,,,,
80.37,41.58,,,,
80.38,41.58,,,,
80.38,41.58,,,,
80.38,41.58,,,,
80.4,41.6,,,,
80.4,41.6,,,,
80.4,41.6,,,,
80.41,41.61,,,,
80.42,41.61,,,,
80.42,41.61,,,,
80.42,41.62,,,,
80.42,41.62,,,,
80.42,41.63,,,,
80.42,41.63,,,,
80.42,41.64,,,,
80.43,41.65,,,,
80.44,41.65,,,,
80.44,41.65,,,,
80.44,41.66,,,,
80.45,41.66,,,,
80.45,41.66,,,,
80.46,41.66711,,,,
80.46,41.67,,,,
80.46,41.67,,,,
80.46,41.67,,,,
80.46,41.67,,,,
80.47,41.68,,,,
80.47,41.68,,,,
80.47,41.68,,,,
80.48,41.68,,,,
80.48,41.68,,,,
80.48,41.68,,,,
80.49,41.69,,,,
80.49,41.69,,,,
80.49,41.69,,,,
80.49,41.69,,,,
80.5,41.69,,,,
80.5,41.69,,,,
80.5,41.71,,,,
80.51,41.71,,,,
80.52,41.72,,,,
80.53,41.72,,,,
80.53,41.72,,,,
80.54,41.73,,,,
80.54,41.73,,,,
80.54,41.73,,,,
80.55,41.73,,,,
80.56,41.75,,,,
80.56,41.75,,,,
80.57,41.75,,,,
80.57,41.75,,,,
80.5764,41.76,,,,
80.58,41.76,,,,
80.58,41.76,,,,
80.58,41.76,,,,
80.58,41.76,,,,
80.59,41.77,,,,
80.6,41.78,,,,
80.6,41.78,,,,
80.6,41.78,,,,
80.61,41.78,,,,
80.63,41.78,,,,
80.65,41.79,,,,
80.65,41.79,,,,
80.65,41.79,,,,
80.65,41.8,,,,
80.65654,41.8,,,,
80.66,41.8,,,,
80.66408,41.80375,,,,
80.67,41.81,,,,
80.67,41.81,,,,
80.67,41.82,,,,
80.68,41.82,,,,
80.68,41.82,,,,
80.68,41.82,,,,
80.68,41.82,,,,
80.68,41.83,,,,
80.69,41.83,,,,
80.69,41.84,,,,
80.69,41.84,,,,
80.69,41.85,,,,
80.69,41.86,,,,
80.69,41.86,,,,
80.69,41.86,,,,
80.69,41.86,,,,
80.69,41.86181,,,,
80.692,41.87,,,,
80.7,41.87,,,,
80.7,41.87,,,,
80.7,41.87,,,,
80.7,41.87,,,,
80.7,41.88,,,,
80.7,41.88129,,,,
80.71,41.89,,,,
80.71,41.9,,,,
80.71,41.9,,,,
80.71,41.9,,,,
80.71,41.91,,,,
80.71,41.91,,,,
80.71,41.91,,,,
80.72236,41.92,,,,
80.73,41.93,,,,
80.74,41.93,,,,
80.74,41.94,,,,
80.74,41.94,,,,
80.75,41.95,,,,
80.75,41.95,,,,
80.76,41.95,,,,
80.76,41.95,,,,
80.76,41.95,,,,
80.76,41.96,,,,
80.77,41.96,,,,
80.77,41.96,,,,
80.77,41.97,,,,
80.77,41.97,,,,
80.77,41.97,,,,
80.77,41.97,,,,
80.77,41.98,,,,
80.78,41.98,,,,
80.78,41.99,,,,
80.78,41.99,,,,
80.78,41.99,,,,
80.78,41.99,,,,
80.8,42,,,,
80.8,42,,,,
80.8,42,,,,
80.8,42,,,,
80.8,42,,,,
80.81,42,,,,
80.81,42.01,,,,
80.81,42.04,,,,
80.81275,42.04,,,,
80.82,42.04,,,,
80.83,42.04,,,,
80.83,42.04,,,,
80.84,42.05,,,,
80.86,42.05938,,,,
80.86,42.06,,,,
80.86,42.06,,,,
80.86,42.07,,,,
80.87,42.07,,,,
80.87,42.08,,,,
80.87,42.08,,,,
80.87,42.08,,,,
80.87,42.09,,,,
80.88,42.09,,,,
80.88,42.09,,,,
80.89,42.09,,,,
80.89,42.09,,,,
80.9,42.09,,,,
80.9,42.1,,,,
80.9,42.1,,,,
80.91,42.1,,,,
80.91,42.11,,,,
80.91,42.11,,,,
80.92,42.12,,,,
80.93,42.12,,,,
80.93,42.12,,,,
80.94,42.13,,,,
80.94,42.14,,,,
80.94,42.15,,,,
80.95,42.15,,,,
80.95,42.16,,,,
80.95,42.17,,,,
80.95,42.17,,,,
80.95,42.17,,,,
80.95,42.18,,,,
80.96,42.18,,,,
80.96,42.18,,,,
80.96,42.18,,,,
80.97,42.19,,,,
80.97,42.19,,,,
80.97,42.2,,,,
80.97,42.2,,,,
80.97,42.21,,,,
80.98,42.21,,,,
80.98,42.21,,,,
80.98,42.22,,,,
80.98,42.22,,,,
80.98,42.22,,,,
80.99,42.22,,,,
80.99,42.23,,,,
81,42.23,,,,
81,42.23,,,,
81,42.24,,,,
81,42.24,,,,
81,42.25,,,,
81.01,42.25,,,,
81.01,42.25,,,,
81.02,42.25,,,,
81.02,42.26,,,,
81.02,42.26,,,,
81.02,42.26,,,,
81.03,42.27,,,,
81.03,42.27,,,,
81.04,42.27,,,,
81.05,42.28,,,,
81.05,42.28,,,,
81.06,42.28,,,,
81.06,42.28,,,,
81.06,42.28,,,,
81.06,42.29,,,,
81.07,42.29,,,,
81.07,42.29,,,,
81.07,42.29,,,,
81.07,42.29,,,,
81.08,42.3,,,,
81.08,42.3,,,,
81.08,42.3,,,,
81.08,42.3,,,,
81.09,42.3,,,,
81.09,42.31,,,,
81.09,42.31,,,,
81.1,42.31,,,,
81.11,42.31,,,,
81.11,42.32,,,,
81.12,42.32,,,,
81.12,42.32,,,,
81.12,42.33,,,,
81.13,42.33,,,,
81.13,42.33,,,,
81.15,42.33,,,,
81.15,42.33,,,,
81.16,42.34,,,,
81.16,42.34,,,,
81.16,42.34,,,,
81.17,42.34,,,,
81.17,42.35,,,,
81.17,42.36,,,,
81.17,42.36,,,,
81.18,42.37,,,,
81.18,42.37,,,,
81.18,42.37,,,,
81.18,42.38,,,,
81.19,42.38,,,,
81.2,42.38,,,,
81.2,42.38,,,,
81.21,42.39,,,,
81.21,42.39,,,,
81.21,42.39,,,,
81.22,42.39,,,,
81.22,42.39,,,,
81.22,42.39,,,,
81.22,42.4,,,,
81.23,42.4,,,,
81.23,42.4,,,,
81.23,42.41,,,,
81.24,42.41,,,,
81.24,42.41,,,,
81.25,42.41,,,,
81.25,42.41,,,,
81.26,42.42,,,,
81.26,42.42,,,,
81.27,42.42,,,,
81.27,42.43,,,,
81.27,42.43,,,,
81.27,42.44,,,,
81.27,42.44,,,,
81.27,42.44,,,,
81.29,42.44,,,,
81.29,42.45,,,,
81.3,42.46,,,,
81.3,42.46,,,,
81.31,42.47,,,,
81.31,42.47,,,,
81.31,42.47,,,,
81.31,42.48,,,,
81.31,42.48,,,,
81.31,42.48,,,,
81.31,42.49,,,,
81.32,42.49,,,,
81.32,42.49,,,,
81.32,42.49,,,,
81.32,42.49,,,,
81.32,42.49,,,,
81.33,42.5,,,,
81.33,42.5,,,,
81.34,42.51,,,,
81.34,42.52,,,,
81.34,42.52,,,,
81.34,42.53,,,,
81.34,42.53,,,,
81.34,42.53,,,,
81.34,42.54,,,,
81.35,42.54,,,,
81.35,42.54,,,,
81.35,42.54,,,,
81.35,42.54,,,,
81.36,42.54,,,,
81.36,42.54,,,,
81.38,42.54,,,,
81.38,42.55,,,,
81.4,42.55,,,,
81.4,42.55,,,,
81.41,42.56,,,,
81.41,42.56,,,,
81.42,42.57,,,,
81.42,42.57,,,,
81.42,42.57,,,,
81.43,42.57,,,,
81.43,42.57,,,,
81.43,42.59,,,,
81.43944,42.59,,,,
81.44,42.6,,,,
81.44,42.6,,,,
81.44,42.6,,,,
81.45,42.6,,,,
81.45,42.61,,,,
81.45102,42.61,,,,
81.46,42.64,,,,
81.46,42.64,,,,
81.46,42.64,,,,
81.47,42.64,,,,
81.47,42.65,,,,
81.47,42.65,,,,
81.47,42.66,,,,
81.47,42.66,,,,
81.4722,42.67,,,,
81.48,42.67532,,,,
81.48,42.68,,,,
81.48391,42.68,,,,
81.49,42.68,,,,
81.49,42.68,,,,
81.5,42.69,,,,
81.5,42.69,,,,
81.5,42.69,,,,
81.5,42.7,,,,
81.5,42.71,,,,
81.5,42.71,,,,
81.51,42.71,,,,
81.51,42.71,,,,
81.52,42.71,,,,
81.52,42.71,,,,
81.52,42.72,,,,
81.52,42.72,,,,
81.53,42.72,,,,
81.53,42.72,,,,
81.53,42.72,,,,
81.53,42.73,,,,
81.54,42.74,,,,
81.54,42.74,,,,
81.54,42.75,,,,
81.54,42.75,,,,
81.54,42.75,,,,
81.54,42.75,,,,
81.55,42.75,,,,
81.55,42.76,,,,
81.55,42.76,,,,
81.55,42.76,,,,
81.56,42.76,,,,
81.56,42.77,,,,
81.56,42.77,,,,
81.57,42.77,,,,
81.57,42.78,,,,
81.57,42.78,,,,
81.57,42.78,,,,
81.57,42.78,,,,
81.58,42.8,,,,
81.58,42.8,,,,
81.58,42.81,,,,
81.58,42.81,,,,
81.58,42.81,,,,
81.58,42.81,,,,
81.59,42.82,,,,
81.59,42.84,,,,
81.59,42.85,,,,
81.59,42.86,,,,
81.59003,42.86,,,,
81.6,42.86,,,,
81.6,42.87,,,,
81.6,42.87,,,,
81.61,42.87,,,,
81.61,42.88,,,,
81.61,42.88,,,,
81.62,42.9,,,,
81.62,42.9,,,,
81.62,42.9,,,,
81.62,42.9,,,,
81.65,42.91,,,,
81.66,42.92,,,,
81.66,42.92,,,,
81.66,42.92,,,,
81.66,42.92,,,,
81.67,42.93,,,,
81.67,42.93,,,,
81.67,42.93,,,,
81.68,42.93,,,,
81.68,42.94,,,,
81.68,42.94,,,,
81.69,42.94,,,,
81.69,42.94,,,,
81.7,42.94,,,,
81.71,42.95,,,,
81.71,42.95,,,,
81.71615,42.95,,,,
81.72,42.95,,,,
81.72,42.96,,,,
81.72,42.97,,,,
81.73,42.97,,,,
81.73,42.97,,,,
81.73,42.97,,,,
81.73,42.97692,,,,
81.73,42.98,,,,
81.74,42.98,,,,
81.74,42.98272,,,,
81.74,42.99,,,,
81.75,42.99,,,,
81.75,42.99,,,,
81.76,43,,,,
81.76,43,,,,
81.77,43.01,,,,
81.77,43.01,,,,
81.77,43.01,,,,
81.78,43.01,,,,
81.78,43.01,,,,
81.79,43.02,,,,
81.79,43.02,,,,
81.8,43.02,,,,
81.8,43.03,,,,
81.81,43.04,,,,
81.81,43.04,,,,
81.81,43.04,,,,
81.82,43.04,,,,
81.82,43.05,,,,
81.82,43.06,,,,
81.82,43.06,,,,
81.83,43.07,,,,
81.84,43.08,,,,
81.84,43.09,,,,
81.85,43.1,,,,
81.85,43.11,,,,
81.86,43.11,,,,
81.86,43.11,,,,
81.86,43.11,,,,
81.87,43.12,,,,
81.87,43.12,,,,
81.87,43.13,,,,
81.87,43.13,,,,
81.87,43.14,,,,
81.88,43.14,,,,
81.88,43.14,,,,
81.88,43.14,,,,
81.89,43.14,,,,
81.89,43.14,,,,
81.9,43.15,,,,
81.9,43.15,,,,
81.90874,43.16,,,,
81.92,43.16,,,,
81.92,43.16,,,,
81.93,43.16,,,,
81.93,43.16,,,,
81.93,43.16,,,,
81.94,43.18,,,,
81.94,43.2,,,,
81.95,43.2,,,,
81.95,43.2,,,,
81.95,43.2,,,,
81.95,43.21,,,,
81.96,43.21,,,,
81.96,43.22,,,,
81.96,43.22,,,,
81.96577,43.22599,,,,
81.97,43.23,,,,
81.97,43.23,,,,
81.98,43.23,,,,
81.98,43.24,,,,
81.98,43.25,,,,
81.98,43.25,,,,
81.99,43.26,,,,
81.99,43.26,,,,
81.99,43.26,,,,
82.00135,43.26,,,,
82.01,43.27,,,,
82.01,43.27,,,,
82.02,43.29,,,,
82.02,43.3,,,,
82.02,43.3,,,,
82.02,43.32,,,,
82.04,43.32,,,,
82.05,43.32,,,,
82.05,43.33,,,,
82.06,43.33,,,,
82.06,43.33,,,,
82.06,43.33,,,,
82.07,43.34,,,,
82.07,43.34,,,,
82.08,43.34,,,,
82.08,43.34,,,,
82.08,43.34,,,,
82.09,43.34,,,,
82.09,43.35,,,,
82.09,43.35,,,,
82.1,43.35,,,,
82.11,43.35,,,,
82.11,43.36,,,,
82.11,43.36,,,,
82.11,43.37,,,,
82.11,43.37,,,,
82.12,43.37,,,,
82.12,43.38,,,,
82.12,43.38,,,,
82.12,43.39,,,,
82.13,43.39,,,,
82.14,43.39,,,,
82.14,43.4,,,,
82.14,43.4,,,,
82.15,43.4,,,,
82.16,43.41,,,,
82.16,43.41,,,,
82.16,43.41,,,,
82.17,43.42,,,,
82.18,43.42,,,,
82.19,43.43,,,,
82.2,43.43,,,,
82.2,43.43,,,,
82.2,43.43,,,,
82.2,43.44,,,,
82.2,43.44,,,,
82.2,43.45,,,,
82.2,43.45,,,,
82.21,43.46,,,,
82.22,43.46,,,,
82.22,43.47,,,,
82.23,43.47,,,,
82.23,43.48,,,,
82.23,43.48,,,,
82.23,43.48,,,,
82.23,43.48,,,,
82.24,43.48,,,,
82.24,43.48,,,,
82.24,43.48,,,,
82.24,43.48,,,,
82.26471,43.49,,,,
82.27,43.49,,,,
82.27,43.49,,,,
82.27,43.49,,,,
82.27,43.5,,,,
82.28,43.5,,,,
82.28,43.51,,,,
82.28,43.51,,,,
82.28,43.52,,,,
82.28,43.52,,,,
82.29,43.53,,,,
82.29,43.53,,,,
82.32,43.53,,,,
82.33,43.54,,,,
82.33,43.54,,,,
82.34,43.54,,,,
82.34,43.54,,,,
82.34,43.55,,,,
82.34,43.55,,,,
82.34,43.55,,,,
82.36,43.55,,,,
82.36,43.56,,,,
82.36,43.57,,,,
82.37,43.57,,,,
82.37,43.58,,,,
82.38,43.59,,,,
82.39,43.6,,,,
82.39,43.6,,,,
82.39,43.6,,,,
82.4,43.6,,,,
82.4,43.61,,,,
82.4,43.61,,,,
82.4,43.61,,,,
82.4,43.61,,,,
82.4,43.62,,,,
82.4,43.62,,,,
82.41,43.62,,,,
82.41,43.63,,,,
82.41,43.63,,,,
82.41,43.63,,,,
82.42,43.63,,,,
82.42,43.63,,,,
82.42,43.64,,,,
82.43,43.64,,,,
82.43,43.65,,,,
82.43,43.65,,,,
82.43,43.65,,,,
82.45,43.66,,,,
82.45,43.67,,,,
82.46,43.67,,,,
82.46,43.68,,,,
82.46,43.68,,,,
82.46,43.68,,,,
82.46,43.68,,,,
82.46,43.68,,,,
82.47,43.69,,,,
82.47,43.69,,,,
82.47525,43.69194,,,,
82.48,43.7,,,,
82.48,43.7,,,,
82.48,43.71,,,,
82.48,43.71,,,,
82.49,43.71,,,,
82.49,43.72,,,,
82.49967,43.73,,,,
82.5,43.73,,,,
82.5,43.74,,,,
82.5,43.74135,,,,
82.5,43.75,,,,
82.5,43.75,,,,
82.5,43.76,,,,
82.5,43.77,,,,
82.5,43.77,,,,
82.51,43.78,,,,
82.51,43.8,,,,
82.51,43.8,,,,
82.51,43.81,,,,
82.52,43.81,,,,
82.52,43.81,,,,
82.53,43.83,,,,
82.53,43.83,,,,
82.53,43.83,,,,
82.54,43.83,,,,
82.54,43.84,,,,
82.54,43.84,,,,
82.54,43.85,,,,
82.55755,43.85,,,,
82.56,43.85,,,,
82.58,43.85,,,,
82.58,43.86,,,,
82.58,43.86,,,,
82.59,43.86,,,,
82.6,43.86,,,,
82.6,43.86,,,,
82.61,43.88,,,,
82.62,43.88,,,,
82.62,43.89,,,,
82.62288,43.89,,,,
82.63,43.89,,,,
82.65,43.91,,,,
82.65,43.92,,,,
82.65,43.92,,,,
82.65,43.92,,,,
82.65,43.93,,,,
82.66,43.93,,,,
82.66,43.93,,,,
82.66,43.94,,,,
82.67,43.94,,,,
82.68,43.94,,,,
82.68,43.94,,,,
82.69,43.95,,,,
82.71,43.96,,,,
82.72,43.97,,,,
82.72,43.98,,,,
82.74,44,,,,
82.74,44.01,,,,
82.75,44.01,,,,
82.77,44.02,,,,
82.77,44.02,,,,
82.77,44.02,,,,
82.78,44.02,,,,
82.78,44.04,,,,
82.78,44.05,,,,
82.78,44.06,,,,
82.78,44.06,,,,
82.78,44.06,,,,
82.79,44.06,,,,
82.8,44.07,,,,
82.8,44.08,,,,
82.8,44.08,,,,
82.81,44.08,,,,
82.81,44.08,,,,
82.82,44.09,,,,
82.82,44.09,,,,
82.83,44.11,,,,
82.83,44.12,,,,
82.84,44.12,,,,
82.85,44.12,,,,
82.85,44.13,,,,
82.86,44.13,,,,
82.86,44.14,,,,
82.86,44.14,,,,
82.86,44.14,,,,
82.86,44.15,,,,
82.87,44.15,,,,
82.88,44.16,,,,
82.88,44.16,,,,
82.88,44.18,,,,
82.89,44.18,,,,
82.9,44.18,,,,
82.91,44.18,,,,
82.91069,44.18,,,,
82.92,44.18,,,,
82.92,44.19,,,,
82.93,44.19,,,,
82.94,44.19,,,,
82.94,44.2,,,,
82.94,44.2,,,,
